Time,Front-temp,Front-temp Setting,Back-temp,Back-temp Setting,Metal Temp
254.65864086151123,65.417,69.39999999999999,59.25,59.599999999999994,4.3
255.66558480262756,65.55,69.39999999999999,59.208,59.599999999999994,4.3
256.6722147464752,65.634,69.39999999999999,59.159,59.599999999999994,4.3
257.6785979270935,65.725,69.39999999999999,59.159,59.599999999999994,4.3
258.6841616630554,65.9,69.39999999999999,59.25,59.599999999999994,4.3
259.6899719238281,65.94200000000001,69.39999999999999,59.334,59.599999999999994,4.3
260.6977050304413,66.03299999999999,69.39999999999999,59.425,59.599999999999994,4.3
261.70360684394836,66.07499999999999,69.39999999999999,59.684,59.599999999999994,4.3
262.7101776599884,66.25,69.39999999999999,59.817,59.599999999999994,4.3
263.716668844223,66.292,69.39999999999999,59.949999999999996,59.599999999999994,4.3
264.72223377227783,66.383,69.39999999999999,60.034,59.599999999999994,4.3
265.72940397262573,66.509,69.39999999999999,60.167,59.599999999999994,4.3
266.73630380630493,66.55799999999999,69.39999999999999,60.209,59.599999999999994,4.3
267.74298191070557,66.642,69.39999999999999,60.167,59.599999999999994,4.3
268.74842500686646,66.733,69.39999999999999,60.125,59.599999999999994,4.3
269.7549510002136,66.85900000000001,69.39999999999999,60.083,59.599999999999994,4.3
270.7630469799042,66.90799999999999,69.39999999999999,59.992,59.599999999999994,4.3
271.79759883880615,66.94999999999999,69.39999999999999,59.817,59.599999999999994,4.3
272.80400490760803,67.083,69.39999999999999,59.684,69.39999999999999,4.3
273.8105049133301,67.167,69.39999999999999,59.599999999999994,69.39999999999999,4.3
274.81612491607666,67.258,69.39999999999999,59.467,69.39999999999999,4.3
275.82351183891296,67.384,69.39999999999999,59.382999999999996,69.39999999999999,4.3
276.829097032547,67.43299999999999,69.39999999999999,59.382999999999996,69.39999999999999,4.3
277.83545875549316,67.475,69.39999999999999,59.382999999999996,69.39999999999999,4.3
278.8424959182739,67.559,69.39999999999999,59.509,69.39999999999999,4.3
279.8495056629181,67.65,69.39999999999999,59.599999999999994,69.39999999999999,4.3
280.8558988571167,67.73400000000001,69.39999999999999,59.684,69.39999999999999,4.3
281.8625957965851,67.78299999999999,69.39999999999999,59.817,69.39999999999999,4.3
282.8676679134369,67.90899999999999,69.39999999999999,60.083,69.39999999999999,4.3
283.87364888191223,67.958,69.39999999999999,60.257999999999996,69.39999999999999,4.3
284.8797798156738,68.042,69.39999999999999,60.384,69.39999999999999,4.3
285.8858439922333,68.084,69.39999999999999,60.734,69.39999999999999,4.3
286.8923530578613,68.217,69.39999999999999,60.909,69.39999999999999,4.3
287.89918994903564,68.259,69.39999999999999,61.083999999999996,69.39999999999999,4.3
288.90587282180786,68.30799999999999,69.39999999999999,61.483,69.39999999999999,4.3
289.9117588996887,68.434,69.39999999999999,61.699999999999996,69.39999999999999,4.3
290.91842889785767,68.483,69.39999999999999,61.87499999999999,69.39999999999999,4.3
291.92484188079834,68.525,69.39999999999999,62.092,69.39999999999999,4.3
292.930517911911,68.65799999999999,69.39999999999999,62.484,69.39999999999999,4.3
293.9363887310028,68.69999999999999,69.39999999999999,62.659,69.39999999999999,4.3
294.94347381591797,68.74199999999999,69.39999999999999,62.882999999999996,69.39999999999999,4.3
295.94918489456177,68.833,69.39999999999999,63.275,69.39999999999999,4.3
296.95657682418823,68.917,69.39999999999999,63.449999999999996,69.39999999999999,4.3
297.96311688423157,68.959,69.39999999999999,63.62499999999999,69.39999999999999,4.3
298.96956396102905,69.05,69.39999999999999,63.842,69.39999999999999,4.3
299.9764029979706,69.134,69.39999999999999,64.19200000000001,69.39999999999999,4.3
300.9832389354706,69.18299999999999,69.39999999999999,64.40899999999999,69.39999999999999,4.3
301.98946475982666,69.225,69.39999999999999,64.584,69.39999999999999,4.3
302.9958248138428,69.309,69.39999999999999,64.934,69.39999999999999,4.3
304.00154185295105,69.39999999999999,69.39999999999999,65.10900000000001,69.39999999999999,4.3
305.0072319507599,69.442,69.39999999999999,65.28399999999999,69.39999999999999,4.3
306.0157697200775,69.484,69.39999999999999,65.459,69.39999999999999,4.3
307.02250599861145,69.575,69.39999999999999,65.809,69.39999999999999,4.3
308.0287790298462,69.575,69.39999999999999,65.98400000000001,69.39999999999999,4.3
309.0352740287781,69.575,69.39999999999999,66.11699999999999,69.39999999999999,4.3
310.04090094566345,69.533,69.39999999999999,66.467,69.39999999999999,4.3
311.0470700263977,69.442,69.39999999999999,66.6,69.39999999999999,4.3
312.054270029068,69.39999999999999,69.39999999999999,66.775,69.39999999999999,4.3
313.061066865921,69.309,69.39999999999999,67.083,69.39999999999999,4.3
314.06715297698975,69.18299999999999,69.39999999999999,67.258,69.39999999999999,4.3
315.0762119293213,69.092,69.39999999999999,67.384,69.39999999999999,4.3
316.08344769477844,69.05,69.39999999999999,67.517,69.39999999999999,4.3
317.09058690071106,69.008,69.39999999999999,67.82499999999999,69.39999999999999,4.3
318.0969548225403,68.959,69.39999999999999,67.958,69.39999999999999,4.3
319.10267400741577,68.959,69.39999999999999,68.133,69.39999999999999,4.3
320.1090109348297,68.959,69.39999999999999,68.392,69.39999999999999,4.3
321.11456179618835,68.959,69.39999999999999,68.525,69.39999999999999,4.3
322.1211667060852,68.959,69.39999999999999,68.65799999999999,69.39999999999999,4.3
323.1276397705078,69.008,69.39999999999999,68.78399999999999,69.39999999999999,4.3
324.1336488723755,69.05,69.39999999999999,69.05,69.39999999999999,4.3
325.14170503616333,69.092,69.39999999999999,69.18299999999999,69.39999999999999,4.3
326.1479580402374,69.092,69.39999999999999,69.267,69.39999999999999,4.3
327.154100894928,69.134,69.39999999999999,69.533,69.39999999999999,4.3
328.16049575805664,69.225,69.39999999999999,69.659,69.39999999999999,4.3
329.16713190078735,69.267,69.39999999999999,69.75,69.39999999999999,4.3
330.17381405830383,69.309,69.39999999999999,69.883,69.39999999999999,4.3
331.18042397499084,69.442,69.39999999999999,69.883,69.39999999999999,4.3
332.1867311000824,69.484,69.39999999999999,69.834,69.39999999999999,4.3
333.1930010318756,69.533,69.39999999999999,69.792,69.39999999999999,4.3
334.1987898349762,69.575,69.39999999999999,69.575,69.39999999999999,4.3
335.20499300956726,69.575,69.39999999999999,69.484,69.39999999999999,4.3
336.21133494377136,69.533,69.39999999999999,69.309,69.39999999999999,4.3
337.21830582618713,69.533,69.39999999999999,69.008,69.39999999999999,4.3
338.2244679927826,69.39999999999999,69.39999999999999,68.875,69.39999999999999,4.3
339.2302107810974,69.35799999999999,69.39999999999999,68.78399999999999,69.39999999999999,4.3
340.23694491386414,69.267,69.39999999999999,68.69999999999999,69.39999999999999,4.3
341.2433087825775,69.134,69.39999999999999,68.60900000000001,69.39999999999999,4.3
342.24987983703613,69.092,69.39999999999999,68.60900000000001,69.39999999999999,4.3
343.25904393196106,69.092,69.39999999999999,68.56700000000001,69.39999999999999,4.3
344.2669897079468,69.05,69.39999999999999,68.60900000000001,69.39999999999999,4.3
345.273473739624,69.05,69.39999999999999,68.65799999999999,69.39999999999999,4.3
346.28052377700806,69.05,69.39999999999999,68.74199999999999,69.39999999999999,4.3
347.28704285621643,69.05,69.39999999999999,68.78399999999999,69.39999999999999,4.3
348.2935926914215,69.092,69.39999999999999,68.917,69.39999999999999,4.3
349.3001637458801,69.092,69.39999999999999,69.008,69.39999999999999,4.3
350.30758786201477,69.134,69.39999999999999,69.092,69.39999999999999,4.3
351.3143038749695,69.18299999999999,69.39999999999999,69.309,69.39999999999999,4.3
352.3209500312805,69.267,69.39999999999999,69.442,69.39999999999999,4.3
353.3277037143707,69.309,69.39999999999999,69.533,69.39999999999999,4.3
354.33587288856506,69.35799999999999,69.39999999999999,69.708,69.39999999999999,4.3
355.34233689308167,69.442,69.39999999999999,69.75,69.39999999999999,4.3
356.34818482398987,69.484,69.39999999999999,69.75,69.39999999999999,4.3
357.3553538322449,69.533,69.39999999999999,69.708,69.39999999999999,4.3
358.36190700531006,69.617,69.39999999999999,69.575,69.39999999999999,4.3
359.36891984939575,69.617,69.39999999999999,69.484,69.39999999999999,4.3
360.375670671463,69.617,69.39999999999999,69.35799999999999,69.39999999999999,4.3
361.38138604164124,69.575,69.39999999999999,69.134,69.39999999999999,4.3
362.3886389732361,69.484,69.39999999999999,69.008,69.39999999999999,4.3
363.3953239917755,69.39999999999999,69.39999999999999,68.917,69.39999999999999,4.3
364.4035527706146,69.309,69.39999999999999,68.875,69.39999999999999,4.3
365.4100868701935,69.18299999999999,69.39999999999999,68.833,69.39999999999999,4.3
366.4163999557495,69.134,69.39999999999999,68.833,69.39999999999999,4.3
367.4239749908447,69.092,69.39999999999999,68.833,69.39999999999999,4.3
368.43158888816833,69.05,69.39999999999999,68.917,69.39999999999999,4.3
369.4379358291626,69.008,69.39999999999999,68.959,69.39999999999999,4.3
370.44484996795654,69.008,69.39999999999999,69.05,69.39999999999999,4.3
371.45141792297363,69.008,69.39999999999999,69.134,69.39999999999999,4.3
372.45703768730164,69.05,69.39999999999999,69.309,69.39999999999999,4.3
373.4634208679199,69.05,69.39999999999999,69.39999999999999,69.39999999999999,4.3
374.4729390144348,69.092,69.39999999999999,69.484,69.39999999999999,4.3
375.51568579673767,69.134,69.39999999999999,69.708,69.39999999999999,4.3
376.5220959186554,69.225,69.39999999999999,69.792,69.39999999999999,4.3
377.5297107696533,69.225,69.39999999999999,69.834,69.39999999999999,4.3
